name,lat,lng,desc,link,type,country_en
法国 - 香槟山坡、房屋和酒窖,49.0333333333,3.9500000000,从 17 世纪初期到 19 世纪早期工业化，该产区的起泡酒生产方法都是根据瓶中二次发酵原理开发的。该庄园由三个不同的整体组成：阿伊河畔奥维莱尔 (Hautvillers) 和阿伊河畔马勒伊 (Mareuil-sur-Aÿ) 的历史悠久的葡萄园、兰斯的圣尼凯斯山 (Saint-Nicaise Hill) 以及埃佩尔奈的香槟大道 (Avenue de Champagne) 和夏布洛尔堡 (Fort Chabrol)。这三个组成部分——由历史山丘形成的供应盆地...,https://whc.unesco.org/en/list/1465,building,France
法国 - 塔普塔普阿泰亚,-16.8414000000,-151.3723777778,Ra’iātea 岛上的 Taputapuātea 位于“波利尼西亚三角”的中心，该三角是太平洋的一大片地区，岛屿星罗棋布，是地球上最后一个有人类定居的地区。该地产包括两个森林覆盖的山谷、一部分泻湖和珊瑚礁以及一片开阔的海洋。该地产的中心是 Taputapuātea 毛利会堂建筑群，这是一个政治、仪式和殡葬中心。它的特点是有几个具有不同功能的会堂。广泛分布于波利尼西亚...,https://whc.unesco.org/en/list/1529,building,France
法国 - 斯特拉斯堡、大岛和新城</em>,48.5844444444,7.7488888889,最初的遗产于 1988 年被列入世界遗产名录，由斯特拉斯堡历史中心大岛组成，围绕大教堂而建。扩建涉及新城诺伊施塔特 (Neustadt)，由德国政府 (1871-1918) 设计和建造。新城的城市布局部分灵感来自奥斯曼模型，同时采用了日耳曼风格的建筑风格。这种双重影响使得城市空间的创造成为可能。...,https://whc.unesco.org/en/list/495,building,France
法国 - 南锡的斯坦尼斯拉斯广场、卡里埃广场和联盟广场,48.6936111100,6.1833333330,南锡是一个没有王国的国王——后来成为洛林公爵的斯坦尼斯拉斯·莱什钦斯基的临时住所——矛盾的是，南锡是现代首都最古老、最典型的例子，事实证明，开明的君主对公众的需求非常敏感。这座由建筑师埃雷 (Héré) 领导的优秀团队于 1752 年至 1756 年间建造，是一个精心构思的项目，成功地打造了一座不仅提高了君主威望，而且具有实用性的首都。...,https://whc.unesco.org/en/list/229,building,France
法国 - 卢瓦尔河畔苏利 (Sully-sur-Loire) 和沙洛讷 (Chalonnes) 之间的卢瓦尔河谷,47.3988900000,0.7027800000,卢瓦尔河谷是一处非常美丽的杰出文化景观，包括历史悠久的城镇和村庄、伟大的建筑纪念碑（城堡）以及人口与自然环境（主要是卢瓦尔河本身）之间数百年相互作用形成的耕地。...,https://whc.unesco.org/en/list/933,building,France
法国 - Chaîne des Puys - 利马涅断层构造区,45.7793888889,2.9651111111,该地区位于法国中部，由长长的利马涅断层、Chaîne des Puys 火山排列和 Montagne de la Serre 的倒置地形组成。它是西欧裂谷的一个标志性部分，是 3500 万年前阿尔卑斯山形成后形成的。该矿区的地质特征展示了大陆地壳如何破裂、然后塌陷，从而使深层岩浆上升并导致地表隆起。该物业是一家电子...,https://whc.unesco.org/en/list/1434,nature,France
法国 - 圣米歇尔山及其海湾,48.5852500000,-1.5061388889,“西方奇迹”坐落在诺曼底和布列塔尼之间巨大的沙洲中间的一座岩石小岛上，这里暴露在强大的潮汐中，这是一座哥特式本笃会修道院，供奉着大天使圣米迦勒，这座村庄也在其长城的阴影下长大。这座修道院建于 11 世纪至 16 世纪之间，是技术和艺术杰作，必须适应这一独特的自然遗址所带来的问题。...,https://whc.unesco.org/en/list/80,building,France
法国 - 科尔杜安灯塔,45.5863055556,-1.1733333333,科尔杜安灯塔矗立在新阿基坦地区吉伦特河口大西洋的一片浅岩石高原上，环境高度暴露且恶劣。它建于 16 世纪和 17 世纪之交，由白色石灰石块建造，由工程师 Louis de Foix 设计，并由工程师 Joseph Teulère 在 18 世纪末改建。科尔杜安的纪念塔是海上信号的杰作，装饰有壁柱、柱子...,https://whc.unesco.org/en/list/1625,building,France
法国 - 尼斯，里维埃拉冬季度假小镇,43.7016944444,7.2723055556,尼斯位于地中海沿岸，阿尔卑斯山脚下，靠近意大利边境，属于普罗旺斯-阿尔卑斯-蓝色海岸地区，充分利用了其温和的气候和海山之间的沿海地理位置，充分利用了冬季旅游业的发展。从 18 世纪中叶开始，这里吸引了越来越多的贵族和上流家庭（主要是英国人），他们养成了在那里过冬的习惯。 1832 年，尼斯，当时是法国王国的一部分...,https://whc.unesco.org/en/list/1635,building,France
法国 - 佩利山的火山和森林以及马提尼克岛北部的岩钉,14.7224055556,-61.0940888889,佩利山和卡尔贝山的全球意义在于其对火山过程和森林类型的代表性。 1902 年的火山喷发被认为是 20 世纪最致命的火山事件，也是全球火山学历史的参考。小安的列斯群岛的所有森林类型和特有植物的多样性都体现在从海岸到火山山顶的森林连续体中的系列财产中。该物业是全球...,https://whc.unesco.org/en/list/1657,nature,France
法国 - 尼姆方巾屋,43.8382222222,4.3561944444,Maison Carrée 建于公元 1 世纪，位于罗马殖民地尼莫苏斯（今天的奥克西塔尼地区的尼姆市），是与罗马各省的帝国崇拜联系在一起的最早的罗马寺庙之一。这座建筑是献给过早去世的青年王子奥古斯都的假定继承人的，它确认了罗马对被征服领土的控制，同时以象征性的方式表达了罗马人民的效忠和依恋。...,https://whc.unesco.org/en/list/1569,building,France
法国 - Te Henua Enata – 马克萨斯群岛,-10.4847638889,-138.6555777780,这个混合序列遗产位于南太平洋，是人类文明对马克萨斯群岛领土占领的特殊见证，人类文明于公元 1000 年左右通过海路抵达，并于 10 世纪至 19 世纪期间在这些孤立的岛屿上发展起来。它也是生物多样性的热点地区，结合了不可替代且保存异常完好的海洋和陆地生态系统。以尖锐的山脊、令人印象深刻的山峰和陡峭的悬崖为标志...,https://whc.unesco.org/en/list/1707,mountain,France
法国 - 韦泽尔山谷的史前遗址和装饰洞穴,44.9246944444,1.0205833333,韦泽尔山谷 (Vézère Valley) 拥有 147 个旧石器时代的史前遗址和 25 个装饰洞穴。从民族学、人类学以及美学的角度来看，它特别有趣，因为它的洞穴壁画，尤其是拉斯科洞穴的壁画，1940 年的发现对史前艺术史具有重要意义。狩猎场景展示了百余只动物形象，细节细腻，色彩丰富，栩栩如生。...,https://whc.unesco.org/en/list/85,building,France
法国 - 法属南方陆地和海洋,-38.3001388889,77.5836083333,法属南方陆地和海洋包括南印度洋中最大的罕见陆地：克罗泽群岛、凯尔盖朗群岛、圣保罗群岛和阿姆斯特丹群岛以及 60 个亚南极岛屿。这片位于南大洋中部的“绿洲”面积超过 1.66 亿公顷，是世界上鸟类和海洋哺乳动物最集中的地区之一。尤其是帝企鹅和黄鼻企鹅数量最多。...,https://whc.unesco.org/en/list/1603,nature,France
法国 - 卡纳克和莫尔比昂海岸的巨石,47.5044444444,-3.1297222223,这处位于法国布列塔尼的系列建筑以密集的新石器时代（约公元前 5000 年至公元前 2300 年）建造的巨石结构为特色，与该地区独特的地貌紧密结合。这些巨大的石头建筑相互关联，并与地形和水道等自然特征相关联，反映了对环境的深刻理解。丰富的雕刻和相关文物进一步说明了社会的文化复杂性...,https://whc.unesco.org/en/list/1725,building,France
法国 - 加尔唐普河畔圣萨万修道院教堂,46.5647200000,0.8661100000,圣萨文修道院教堂被称为“罗马式西斯廷教堂”，拥有许多美丽的 11 世纪和 12 世纪壁画，至今仍保存完好。...,https://whc.unesco.org/en/list/230,building,France
法国 - 巴黎、塞纳河畔,48.8655000000,2.3211388889,从卢浮宫到埃菲尔铁塔，从协和广场到大皇宫和小皇宫，从塞纳河可以看到巴黎的演变及其历史。巴黎圣母院和圣礼拜堂是建筑杰作，而奥斯曼的宽阔广场和林荫大道影响了全世界 19 世纪末和 20 世纪的城镇规划。...,https://whc.unesco.org/en/list/600,building,France
法国 - 枫丹白露宫和公园,48.4019444400,2.6980555560,中世纪的枫丹白露皇家狩猎行宫位于法兰西岛大片森林的中心，自 12 世纪起就被法国国王使用，在 16 世纪，弗朗索瓦一世对其进行了改造、扩建和装饰，他想将其打造为“新罗马”。这座意大利风格的宫殿周围环绕着巨大的公园，融合了文艺复兴时期和法国的艺术传统。...,https://whc.unesco.org/en/list/160,building,France
法国 - 阿尔勒，罗马和罗马式纪念碑,43.6776388900,4.6306944440,阿尔勒是古城适应中世纪欧洲文明的一个很好的例子。它拥有一些令人印象深刻的罗马古迹，其中最早的——竞技场、罗马剧院和隐门廊（地下画廊）——可以追溯到公元前一世纪。公元四世纪，阿尔勒经历了第二个黄金时代，君士坦丁浴场和阿利斯坎墓地就证明了这一点。 11世纪和12世纪，阿尔勒再次成为欧洲最具吸引力的城市之一...,https://whc.unesco.org/en/list/164,building,France
加蓬 - 洛佩-奥坎达生态系统和遗迹文化景观,-0.0833330000,11.1333330000,洛佩-奥坎达的生态系统和遗迹文化景观展示了茂密且保存完好的热带雨林与遗迹稀树草原环境之间的不寻常界面，物种多样性丰富，包括濒临灭绝的大型哺乳动物和栖息地。该遗址展示了物种和栖息地对冰期后气候变化的适应方面的生态和生物过程。它包含了不同民族相继迁徙的证据，这些民族留下了广泛而可比的遗产。...,https://whc.unesco.org/en/list/1147,mountain,Gabon
加蓬 - 伊温多国家公园,0.1130000000,12.6480000000,位于加蓬北部的赤道上，这片土地基本处于原始状态，占地近 30 万公顷，风景如画的黑水河网纵横交错。它以急流和瀑布为特色，周围环绕着完整的雨林，形成了极具审美价值的景观。该地点的水生栖息地栖息着特有的淡水鱼类，其中 13 种受到威胁，还栖息着至少 7 种罗汉松科河草，每个瀑布都可能存在微特有的水生植物群。许多...,https://whc.unesco.org/en/list/1653,nature,Gabon
冈比亚 - 昆塔金特岛及相关景点,13.3176406821,-16.3613520360,詹姆斯岛及相关遗址见证了非洲和欧洲沿冈比亚河相遇的主要时期和各个方面，这是一个从前殖民和前奴隶制时代一直延伸到独立的连续体。该遗址与奴隶贸易的开始和废除有着特别重要的关系。它还记录了早期进入非洲内陆的情况。...,https://whc.unesco.org/en/list/761,building,Gambia
乔治亚州 - 上斯瓦涅季,42.9140000000,43.0090000000,由于长期与世隔绝，高加索地区的上斯瓦涅季地区保留了中世纪风格的村庄和塔楼，是山地风光的典范。察扎什村至今仍保留着 200 多座这种非常不寻常的房屋，它们既被用作住宅，又被用作抵御困扰该地区的入侵者的防御哨所。...,https://whc.unesco.org/en/list/709,building,Georgia
乔治亚州 - 格拉提修道院,42.2947222222,42.7683333333,格拉提修道院建于 1106 年，位于格鲁吉亚西部，是中世纪格鲁吉亚黄金时代的杰作，该时期是 11 世纪至 13 世纪政治实力和经济增长的时期。它的特点是光滑的大块立面、平衡的比例和用于外部装饰的盲拱。格拉蒂修道院是中世纪最大的东正教修道院之一，也是科学和教育中心，其所在的学院是最重要的学院之一。...,https://whc.unesco.org/en/list/710,building,Georgia
乔治亚州 - 姆茨赫塔的历史古迹,41.8386473703,44.7337706398,格鲁吉亚前首都姆茨赫塔历史悠久的教堂是高加索地区中世纪宗教建筑的杰出典范。它们展示了这个古老王国所达到的高艺术和文化水平。...,https://whc.unesco.org/en/list/708,building,Georgia
乔治亚州 - 科尔奇克雨林和湿地,41.7022777778,41.9512000000,该地产由七个组成部分组成，位于沿着暖温带和极其潮湿的黑海东海岸的一条 80 公里长的走廊内。它们提供了一系列最典型的科尔奇克生态系统，海拔范围从海平面到海拔2500多米。主要生态系统是古老的落叶科尔奇克雨林和湿地、渗滤沼泽和独特的科尔奇克沼泽地区的其他沼泽类型。极其潮湿的阔叶雨林由高度干燥的...,https://whc.unesco.org/en/list/1616,nature,Georgia
德国 - 施派尔大教堂,49.3172222222,8.4423888889,施派尔大教堂是一座有四座塔楼和两个圆顶的大教堂，由康拉德二世于 1030 年建造，并于 11 世纪末进行了改建。它是神圣罗马帝国时期最重要的罗马式纪念碑之一。近 300 年来，大教堂一直是德国皇帝的埋葬地。...,https://whc.unesco.org/en/list/168,building,Germany
